date,time,weekday,os,country,page
2021-10-26,18:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-26,18:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-26,18:00:00,Tuesday,Android,Brazil,Checkout
2021-10-26,19:00:00,Tuesday,Mac,United States,Landing
2021-10-26,19:00:00,Tuesday,Windows,Germany,Checkout
2021-10-26,19:00:00,Tuesday,Windows,United States,Detail
2021-10-26,19:00:00,Tuesday,iOS,United States,Checkout
2021-10-26,19:00:00,Tuesday,Android,United Kingdom,Checkout
2021-10-26,19:00:00,Tuesday,Windows,Russia,Detail
2021-10-26,19:00:00,Tuesday,Windows,Australia,Order completed
2021-10-26,19:00:00,Tuesday,Mac,United States,Landing
2021-10-26,19:00:00,Tuesday,Mac,Mexico,Landing
2021-10-26,19:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-26,19:00:00,Tuesday,Windows,United Kingdom,Order completed
2021-10-26,19:00:00,Tuesday,iOS,United States,Landing
2021-10-26,19:00:00,Tuesday,Mac,New Zealand,Detail
2021-10-26,19:00:00,Tuesday,Android,United States,Landing
2021-10-26,19:00:00,Tuesday,Android,United States,Landing
2021-10-26,19:00:00,Tuesday,Windows,New Zealand,Shopping Cart
2021-10-26,19:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-26,19:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-26,20:00:00,Tuesday,Mac,United Kingdom,Landing
2021-10-26,20:00:00,Tuesday,Mac,New Zealand,Landing
2021-10-26,20:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,20:00:00,Tuesday,iOS,Australia,Checkout
2021-10-26,20:00:00,Tuesday,Windows,Germany,Landing
2021-10-26,20:00:00,Tuesday,iOS,Canada,Order completed
2021-10-26,20:00:00,Tuesday,Mac,United States,Landing
2021-10-26,20:00:00,Tuesday,Mac,New Zealand,Detail
2021-10-26,20:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-26,20:00:00,Tuesday,Android,Canada,Landing
2021-10-26,21:00:00,Tuesday,Windows,New Zealand,Shopping Cart
2021-10-26,21:00:00,Tuesday,Android,United States,Landing
2021-10-26,21:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,21:00:00,Tuesday,Mac,United States,Landing
2021-10-26,21:00:00,Tuesday,Android,United States,Landing
2021-10-26,21:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,21:00:00,Tuesday,Android,Australia,Landing
2021-10-26,21:00:00,Tuesday,Mac,United States,Landing
2021-10-26,22:00:00,Tuesday,Windows,United States,Order completed
2021-10-26,22:00:00,Tuesday,Windows,Germany,Landing
2021-10-26,22:00:00,Tuesday,iOS,United Kingdom,Landing
2021-10-26,22:00:00,Tuesday,iOS,United States,Order completed
2021-10-26,22:00:00,Tuesday,Windows,Germany,Order completed
2021-10-26,22:00:00,Tuesday,Mac,United States,Landing
2021-10-26,22:00:00,Tuesday,Windows,United Kingdom,Checkout
2021-10-26,22:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,22:00:00,Tuesday,Windows,Canada,Order completed
2021-10-26,23:00:00,Tuesday,Windows,United States,Detail
2021-10-26,23:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,23:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,23:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,23:00:00,Tuesday,Android,United States,Checkout
2021-10-26,23:00:00,Tuesday,Android,United States,Detail
2021-10-26,23:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,23:00:00,Tuesday,iOS,New Zealand,Landing
2021-10-26,23:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,23:00:00,Tuesday,Windows,Brazil,Landing
2021-10-27,00:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,00:00:00,Wednesday,Android,Australia,Landing
2021-10-27,00:00:00,Wednesday,Windows,United Kingdom,Detail
2021-10-27,00:00:00,Wednesday,Windows,United States,Landing
2021-10-27,00:00:00,Wednesday,Android,United States,Detail
2021-10-27,00:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-27,00:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,00:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,00:00:00,Wednesday,Android,Brazil,Detail
2021-10-27,00:00:00,Wednesday,Android,Canada,Detail
2021-10-27,00:00:00,Wednesday,Windows,United States,Checkout
2021-10-27,00:00:00,Wednesday,Linux,Brazil,Detail
2021-10-27,00:00:00,Wednesday,Mac,Canada,Order completed
2021-10-27,00:00:00,Wednesday,Android,United States,Order completed
2021-10-27,01:00:00,Wednesday,Android,United Kingdom,Shopping Cart
2021-10-27,01:00:00,Wednesday,Android,United States,Detail
2021-10-27,01:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,01:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,01:00:00,Wednesday,Mac,Russia,Shopping Cart
2021-10-27,01:00:00,Wednesday,Mac,United States,Order completed
2021-10-27,01:00:00,Wednesday,Windows,Canada,Detail
2021-10-27,01:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,01:00:00,Wednesday,Android,Australia,Landing
2021-10-27,01:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,02:00:00,Wednesday,Linux,United Kingdom,Detail
2021-10-27,02:00:00,Wednesday,Windows,Australia,Detail
2021-10-27,02:00:00,Wednesday,iOS,Russia,Shopping Cart
2021-10-27,02:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,02:00:00,Wednesday,Mac,United States,Checkout
2021-10-27,02:00:00,Wednesday,iOS,New Zealand,Landing
2021-10-27,02:00:00,Wednesday,Windows,United States,Landing
2021-10-27,02:00:00,Wednesday,Windows,Brazil,Shopping Cart
2021-10-27,02:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,02:00:00,Wednesday,Mac,Germany,Landing
2021-10-27,02:00:00,Wednesday,iOS,Canada,Landing
2021-10-27,02:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,02:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,03:00:00,Wednesday,Mac,United Kingdom,Order completed
2021-10-27,03:00:00,Wednesday,Mac,United Kingdom,Order completed
2021-10-27,03:00:00,Wednesday,Android,United States,Landing
2021-10-27,03:00:00,Wednesday,Android,New Zealand,Landing
2021-10-27,03:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-27,03:00:00,Wednesday,Linux,Canada,Landing
2021-10-27,03:00:00,Wednesday,Android,United States,Landing
2021-10-27,03:00:00,Wednesday,Android,New Zealand,Landing
2021-10-27,03:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,03:00:00,Wednesday,Windows,United States,Shopping Cart
2021-10-27,03:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,03:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,03:00:00,Wednesday,Mac,United States,Checkout
2021-10-27,03:00:00,Wednesday,Windows,Canada,Shopping Cart
2021-10-27,03:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-27,03:00:00,Wednesday,Windows,New Zealand,Checkout
2021-10-27,03:00:00,Wednesday,Linux,United States,Landing
2021-10-27,03:00:00,Wednesday,Android,Germany,Landing
2021-10-27,03:00:00,Wednesday,Android,Australia,Landing
2021-10-27,04:00:00,Wednesday,Mac,Canada,Checkout
2021-10-27,04:00:00,Wednesday,iOS,United States,Landing
2021-10-27,04:00:00,Wednesday,Android,United Kingdom,Detail
2021-10-27,04:00:00,Wednesday,Windows,Australia,Shopping Cart
2021-10-27,04:00:00,Wednesday,Windows,Canada,Shopping Cart
2021-10-27,04:00:00,Wednesday,Android,United States,Landing
2021-10-27,04:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,04:00:00,Wednesday,Android,United States,Landing
2021-10-27,04:00:00,Wednesday,Android,United Kingdom,Detail
2021-10-27,04:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,04:00:00,Wednesday,Mac,United Kingdom,Shopping Cart
2021-10-27,04:00:00,Wednesday,iOS,New Zealand,Detail
2021-10-27,05:00:00,Wednesday,Android,Russia,Checkout
2021-10-27,05:00:00,Wednesday,iOS,United Kingdom,Checkout
2021-10-27,05:00:00,Wednesday,Android,Russia,Shopping Cart
2021-10-27,05:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,05:00:00,Wednesday,Android,Canada,Landing
2021-10-27,05:00:00,Wednesday,Windows,United States,Detail
2021-10-27,05:00:00,Wednesday,Android,United States,Shopping Cart
2021-10-27,05:00:00,Wednesday,Windows,United States,Landing
2021-10-27,05:00:00,Wednesday,Windows,United States,Order completed
2021-10-27,05:00:00,Wednesday,Windows,United Kingdom,Shopping Cart
2021-10-27,05:00:00,Wednesday,Android,United Kingdom,Detail
2021-10-27,05:00:00,Wednesday,Windows,New Zealand,Checkout
2021-10-27,05:00:00,Wednesday,Android,Canada,Landing
2021-10-27,05:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,05:00:00,Wednesday,Android,Australia,Checkout
2021-10-27,05:00:00,Wednesday,Android,Australia,Shopping Cart
2021-10-27,05:00:00,Wednesday,Windows,Brazil,Shopping Cart
2021-10-27,05:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,06:00:00,Wednesday,Windows,New Zealand,Checkout
2021-10-27,06:00:00,Wednesday,Windows,United States,Landing
2021-10-27,06:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,06:00:00,Wednesday,Android,United States,Landing
2021-10-27,06:00:00,Wednesday,Mac,United States,Detail
2021-10-27,06:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,06:00:00,Wednesday,Windows,Australia,Landing
2021-10-27,06:00:00,Wednesday,Linux,Brazil,Detail
2021-10-27,06:00:00,Wednesday,Windows,United States,Landing
2021-10-27,06:00:00,Wednesday,Windows,Brazil,Landing
2021-10-27,06:00:00,Wednesday,iOS,Canada,Shopping Cart
2021-10-27,06:00:00,Wednesday,Windows,United States,Checkout
2021-10-27,07:00:00,Wednesday,Mac,Canada,Detail
2021-10-27,07:00:00,Wednesday,Linux,Russia,Detail
2021-10-27,07:00:00,Wednesday,Windows,United Kingdom,Checkout
2021-10-27,07:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-27,07:00:00,Wednesday,Windows,New Zealand,Checkout
2021-10-27,07:00:00,Wednesday,Windows,United States,Checkout
2021-10-27,07:00:00,Wednesday,Android,Australia,Shopping Cart
2021-10-27,07:00:00,Wednesday,Android,United States,Landing
2021-10-27,07:00:00,Wednesday,iOS,United Kingdom,Shopping Cart
2021-10-27,07:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,07:00:00,Wednesday,Android,Russia,Order completed
2021-10-27,07:00:00,Wednesday,Mac,United States,Landing
2021-10-27,07:00:00,Wednesday,Windows,Canada,Order completed
2021-10-27,08:00:00,Wednesday,Mac,Canada,Detail
2021-10-27,08:00:00,Wednesday,Windows,United Kingdom,Checkout
2021-10-27,08:00:00,Wednesday,Windows,Australia,Checkout
2021-10-27,08:00:00,Wednesday,Windows,United Kingdom,Shopping Cart
2021-10-27,08:00:00,Wednesday,Android,Australia,Landing
2021-10-27,08:00:00,Wednesday,iOS,New Zealand,Shopping Cart
2021-10-27,08:00:00,Wednesday,Linux,Australia,Shopping Cart
2021-10-27,08:00:00,Wednesday,Android,United States,Shopping Cart
2021-10-27,08:00:00,Wednesday,Mac,United States,Detail
2021-10-27,08:00:00,Wednesday,Android,Brazil,Landing
2021-10-27,08:00:00,Wednesday,Android,Canada,Checkout
2021-10-27,09:00:00,Wednesday,Mac,United States,Detail
2021-10-27,09:00:00,Wednesday,Windows,Brazil,Checkout
2021-10-27,09:00:00,Wednesday,iOS,Australia,Detail
2021-10-27,09:00:00,Wednesday,Mac,United States,Order completed
2021-10-27,09:00:00,Wednesday,Android,United Kingdom,Order completed
2021-10-27,09:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,09:00:00,Wednesday,Windows,United States,Landing
2021-10-27,09:00:00,Wednesday,iOS,United States,Shopping Cart
2021-10-27,09:00:00,Wednesday,Windows,Canada,Order completed
2021-10-27,09:00:00,Wednesday,Linux,New Zealand,Landing
2021-10-27,09:00:00,Wednesday,Android,Canada,Landing
2021-10-27,09:00:00,Wednesday,Android,United States,Detail
2021-10-27,09:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,09:00:00,Wednesday,Windows,United States,Landing
2021-10-27,09:00:00,Wednesday,Android,Canada,Landing
2021-10-27,09:00:00,Wednesday,Android,New Zealand,Checkout
2021-10-27,10:00:00,Wednesday,Windows,United States,Order completed
2021-10-27,10:00:00,Wednesday,iOS,Germany,Landing
2021-10-27,10:00:00,Wednesday,Android,United States,Detail
2021-10-27,10:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,10:00:00,Wednesday,Windows,Germany,Detail
2021-10-27,10:00:00,Wednesday,Mac,United States,Landing
2021-10-27,10:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,10:00:00,Wednesday,Linux,Germany,Landing
2021-10-27,10:00:00,Wednesday,Android,New Zealand,Landing
2021-10-27,10:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,10:00:00,Wednesday,Android,Canada,Landing
2021-10-27,10:00:00,Wednesday,Windows,Russia,Landing
2021-10-27,11:00:00,Wednesday,Windows,United States,Landing
2021-10-27,11:00:00,Wednesday,iOS,Canada,Detail
2021-10-27,11:00:00,Wednesday,iOS,United States,Order completed
2021-10-27,11:00:00,Wednesday,Android,United States,Checkout
2021-10-27,11:00:00,Wednesday,Android,United States,Landing
2021-10-27,11:00:00,Wednesday,Windows,Australia,Detail
2021-10-27,11:00:00,Wednesday,Android,Australia,Landing
2021-10-27,11:00:00,Wednesday,Linux,Australia,Detail
2021-10-27,11:00:00,Wednesday,Windows,United States,Shopping Cart
2021-10-27,11:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,11:00:00,Wednesday,Mac,United States,Landing
2021-10-27,11:00:00,Wednesday,Mac,Canada,Detail
2021-10-27,12:00:00,Wednesday,Windows,Australia,Shopping Cart
2021-10-27,12:00:00,Wednesday,Windows,Russia,Landing
2021-10-27,12:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,12:00:00,Wednesday,Windows,Brazil,Landing
2021-10-27,12:00:00,Wednesday,Mac,Canada,Shopping Cart
2021-10-27,12:00:00,Wednesday,iOS,Australia,Landing
2021-10-27,12:00:00,Wednesday,Windows,United States,Landing
2021-10-27,12:00:00,Wednesday,iOS,Australia,Landing
2021-10-27,13:00:00,Wednesday,Android,United States,Checkout
2021-10-27,13:00:00,Wednesday,Windows,United States,Landing
2021-10-27,13:00:00,Wednesday,Android,Canada,Order completed
2021-10-27,13:00:00,Wednesday,iOS,United States,Shopping Cart
2021-10-27,13:00:00,Wednesday,Android,United Kingdom,Shopping Cart
2021-10-27,13:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,13:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,13:00:00,Wednesday,Windows,Canada,Checkout
2021-10-27,13:00:00,Wednesday,Windows,United States,Detail
2021-10-27,13:00:00,Wednesday,Android,Canada,Detail
2021-10-27,14:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,14:00:00,Wednesday,Mac,Canada,Landing
2021-10-27,14:00:00,Wednesday,Windows,Australia,Detail
2021-10-27,14:00:00,Wednesday,Windows,United States,Detail
2021-10-27,14:00:00,Wednesday,Windows,United States,Detail
2021-10-27,14:00:00,Wednesday,Windows,United States,Detail
2021-10-27,14:00:00,Wednesday,Android,Russia,Order completed
2021-10-27,14:00:00,Wednesday,Android,United States,Checkout
2021-10-27,14:00:00,Wednesday,Android,Canada,Checkout
2021-10-27,15:00:00,Wednesday,iOS,United States,Landing
2021-10-27,15:00:00,Wednesday,Mac,United States,Landing
2021-10-27,15:00:00,Wednesday,iOS,United States,Landing
2021-10-27,15:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,15:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,15:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,15:00:00,Wednesday,Android,United States,Landing
2021-10-27,15:00:00,Wednesday,Windows,United States,Landing
2021-10-27,15:00:00,Wednesday,Android,New Zealand,Shopping Cart
2021-10-27,15:00:00,Wednesday,Mac,Canada,Landing
2021-10-27,16:00:00,Wednesday,Windows,New Zealand,Shopping Cart
2021-10-27,16:00:00,Wednesday,Android,United States,Landing
2021-10-27,16:00:00,Wednesday,Android,New Zealand,Landing
2021-10-27,16:00:00,Wednesday,Android,United States,Checkout
2021-10-27,16:00:00,Wednesday,Windows,United States,Detail
2021-10-27,16:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,16:00:00,Wednesday,Windows,United Kingdom,Checkout
2021-10-27,16:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-27,16:00:00,Wednesday,Windows,Australia,Checkout
2021-10-27,16:00:00,Wednesday,Windows,Australia,Detail
2021-10-27,16:00:00,Wednesday,Android,Canada,Order completed
2021-10-27,16:00:00,Wednesday,Mac,Australia,Landing
2021-10-27,16:00:00,Wednesday,Windows,New Zealand,Detail
2021-10-27,16:00:00,Wednesday,Mac,United States,Checkout
2021-10-27,16:00:00,Wednesday,Mac,Canada,Order completed
2021-10-27,16:00:00,Wednesday,Windows,Germany,Shopping Cart
2021-10-27,16:00:00,Wednesday,Android,New Zealand,Landing
2021-10-27,16:00:00,Wednesday,Android,United Kingdom,Landing
2021-10-27,16:00:00,Wednesday,Windows,Canada,Checkout
2021-10-27,16:00:00,Wednesday,Mac,United Kingdom,Shopping Cart
2021-10-27,16:00:00,Wednesday,Android,United States,Landing
2021-10-27,16:00:00,Wednesday,Android,United States,Shopping Cart
2021-10-27,16:00:00,Wednesday,iOS,Canada,Landing
2021-10-27,16:00:00,Wednesday,iOS,United States,Landing
2021-10-27,16:00:00,Wednesday,Windows,Australia,Landing
2021-10-27,16:00:00,Wednesday,Mac,United States,Landing
2021-10-27,16:00:00,Wednesday,iOS,United States,Landing
2021-10-27,16:00:00,Wednesday,Windows,United Kingdom,Detail
2021-10-27,16:00:00,Wednesday,iOS,Canada,Landing
2021-10-27,16:00:00,Wednesday,Mac,United States,Landing
2021-10-27,16:00:00,Wednesday,Android,Brazil,Detail
2021-10-27,16:00:00,Wednesday,iOS,Canada,Landing
2021-10-27,17:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,17:00:00,Wednesday,Linux,United States,Checkout
2021-10-27,17:00:00,Wednesday,Linux,United States,Checkout
2021-10-27,17:00:00,Wednesday,Mac,New Zealand,Detail
2021-10-27,17:00:00,Wednesday,Android,Brazil,Landing
2021-10-27,17:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-27,17:00:00,Wednesday,Windows,Canada,Landing
2021-10-27,17:00:00,Wednesday,Mac,United Kingdom,Shopping Cart
2021-10-27,17:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,17:00:00,Wednesday,iOS,United Kingdom,Landing
2021-10-27,17:00:00,Wednesday,Android,Australia,Shopping Cart
2021-10-27,17:00:00,Wednesday,iOS,United States,Detail
2021-10-27,17:00:00,Wednesday,Windows,Australia,Landing
2021-10-27,17:00:00,Wednesday,iOS,Brazil,Landing
2021-10-27,17:00:00,Wednesday,Windows,United Kingdom,Checkout
2021-10-27,17:00:00,Wednesday,Windows,United States,Order completed
2021-10-27,17:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-27,17:00:00,Wednesday,Android,United States,Detail
2021-10-27,17:00:00,Wednesday,Android,United States,Detail
2021-10-27,17:00:00,Wednesday,Windows,United States,Landing
2021-10-27,17:00:00,Wednesday,Mac,United Kingdom,Landing
2021-10-27,17:00:00,Wednesday,iOS,New Zealand,Landing
2021-10-27,17:00:00,Wednesday,Android,Germany,Landing
2021-10-27,18:00:00,Wednesday,Windows,Australia,Landing
2021-10-27,18:00:00,Wednesday,Android,United States,Detail
2021-10-27,18:00:00,Wednesday,Android,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,Canada,Landing
2021-10-27,18:00:00,Wednesday,Windows,United States,Detail
2021-10-27,18:00:00,Wednesday,Android,United States,Detail
2021-10-27,18:00:00,Wednesday,Android,Canada,Detail
2021-10-27,18:00:00,Wednesday,iOS,Australia,Landing
2021-10-27,18:00:00,Wednesday,iOS,Canada,Shopping Cart
2021-10-27,18:00:00,Wednesday,iOS,United States,Landing
2021-10-27,18:00:00,Wednesday,Windows,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,Germany,Landing
2021-10-27,18:00:00,Wednesday,Windows,United States,Order completed
2021-10-27,18:00:00,Wednesday,Windows,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,Canada,Landing
2021-10-27,18:00:00,Wednesday,Windows,Canada,Detail
2021-10-27,18:00:00,Wednesday,Windows,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,United States,Shopping Cart
2021-10-27,18:00:00,Wednesday,iOS,Canada,Detail
2021-10-27,18:00:00,Wednesday,iOS,New Zealand,Detail
2021-10-27,18:00:00,Wednesday,Windows,Australia,Detail
2021-10-27,18:00:00,Wednesday,Android,Canada,Landing
2021-10-27,18:00:00,Wednesday,Windows,United States,Landing
2021-10-27,18:00:00,Wednesday,Linux,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,United States,Order completed
2021-10-27,18:00:00,Wednesday,Mac,United States,Landing
2021-10-27,18:00:00,Wednesday,Android,Canada,Landing
2021-10-27,18:00:00,Wednesday,Android,United States,Detail
2021-10-27,18:00:00,Wednesday,Windows,United States,Shopping Cart
2021-10-27,19:00:00,Wednesday,Android,United Kingdom,Detail
2021-10-27,19:00:00,Wednesday,Android,Australia,Landing
2021-10-27,19:00:00,Wednesday,iOS,United States,Landing
2021-10-27,19:00:00,Wednesday,Mac,United States,Landing
2021-10-27,19:00:00,Wednesday,Android,United Kingdom,Order completed
2021-10-27,19:00:00,Wednesday,iOS,Brazil,Detail
2021-10-27,19:00:00,Wednesday,Linux,Canada,Detail
2021-10-27,19:00:00,Wednesday,Mac,Russia,Detail
2021-10-27,19:00:00,Wednesday,Windows,Australia,Shopping Cart
